ID	X	Y	dem
2774	68.6875	36.1875	616
2775	68.8125	36.1875	645
2776	68.9375	36.1875	1006
2777	69.0625	36.1875	1339
2778	69.1875	36.1875	1428
2779	69.3125	36.1875	2189
2780	69.4375	36.1875	2889
2781	69.5625	36.1875	2106
2782	69.6875	36.1875	3051
2783	69.8125	36.1875	3239
2784	69.9375	36.1875	2747
2785	70.0625	36.1875	2701
2786	70.1875	36.1875	3115
2787	70.3125	36.1875	4076
2788	70.4375	36.1875	4605
2789	70.5625	36.1875	4415
2790	70.6875	36.1875	4430
2791	70.8125	36.1875	3766
2792	70.9375	36.1875	4706
2793	71.0625	36.1875	4569
2794	71.1875	36.1875	4209
2795	71.3125	36.1875	4806
2796	71.4375	36.1875	4471
2797	64.0625	36.0625	791
2798	64.1875	36.0625	788
2799	64.3125	36.0625	743
2800	64.4375	36.0625	736
2801	64.5625	36.0625	636
2802	64.6875	36.0625	680
2803	64.8125	36.0625	724
2804	64.9375	36.0625	770
2805	65.0625	36.0625	872
2806	65.1875	36.0625	1020
2807	65.3125	36.0625	1076
2808	65.4375	36.0625	1192
2809	65.5625	36.0625	1392
2810	65.6875	36.0625	1413
2811	65.8125	36.0625	1320
2812	65.9375	36.0625	1212
2813	66.0625	36.0625	987
2814	66.1875	36.0625	994
2815	66.3125	36.0625	1014
2816	66.4375	36.0625	1068
2817	66.5625	36.0625	1123
2818	66.6875	36.0625	1035
2819	66.8125	36.0625	975
2820	66.9375	36.0625	1319
2821	67.0625	36.0625	1203
2822	67.1875	36.0625	1273
2823	67.3125	36.0625	1613
2824	67.4375	36.0625	1877
2825	67.5625	36.0625	1922
2826	67.6875	36.0625	1989
2827	67.8125	36.0625	2160
2828	67.9375	36.0625	2214
2829	68.0625	36.0625	1784
2830	68.1875	36.0625	1693
2831	68.3125	36.0625	2027
2832	68.4375	36.0625	1818
2833	68.5625	36.0625	710
2834	68.6875	36.0625	686
2835	68.8125	36.0625	1141
2836	68.9375	36.0625	1091
2837	69.0625	36.0625	1098
2838	69.1875	36.0625	1582
2839	69.3125	36.0625	2099
2840	69.4375	36.0625	2421
2841	69.5625	36.0625	1863
2842	69.6875	36.0625	2327
2843	69.8125	36.0625	3489
2844	69.9375	36.0625	3813
2845	70.0625	36.0625	3597
2846	70.1875	36.0625	3996
2847	70.3125	36.0625	3739
2848	70.4375	36.0625	4734
2849	70.5625	36.0625	4180
2850	70.6875	36.0625	3290
2851	70.8125	36.0625	3526
2852	70.9375	36.0625	3916
2853	71.0625	36.0625	4352
2854	71.1875	36.0625	4608
2855	71.3125	36.0625	4122
2856	64.0625	35.9375	799
2857	64.1875	35.9375	760
2858	64.3125	35.9375	739
2859	64.4375	35.9375	739
2860	64.5625	35.9375	750
2861	64.6875	35.9375	826
2862	64.8125	35.9375	906
2863	64.9375	35.9375	965
2864	65.0625	35.9375	1224
2865	65.1875	35.9375	1428
2866	65.3125	35.9375	1610
2867	65.4375	35.9375	1643
2868	65.5625	35.9375	1966
2869	65.6875	35.9375	2279
2870	65.8125	35.9375	2399
2871	65.9375	35.9375	1896
2872	66.0625	35.9375	1439
2873	66.1875	35.9375	1262
2874	66.3125	35.9375	1268
2875	66.4375	35.9375	1261
2876	66.5625	35.9375	1269
2877	66.6875	35.9375	1245
2878	66.8125	35.9375	1572
2879	66.9375	35.9375	1763
2880	67.0625	35.9375	1726
2881	67.1875	35.9375	1655
2882	67.3125	35.9375	1482
2883	67.4375	35.9375	1800
2884	67.5625	35.9375	2241
2885	67.6875	35.9375	2582
2886	67.8125	35.9375	2805
2887	67.9375	35.9375	2189
2888	68.0625	35.9375	1789
2889	68.1875	35.9375	2045
2890	68.3125	35.9375	2522
2891	68.4375	35.9375	1519
2892	68.5625	35.9375	676
2893	68.6875	35.9375	747
2894	68.8125	35.9375	1104
2895	68.9375	35.9375	1456
2896	69.0625	35.9375	1573
2897	69.1875	35.9375	2015
2898	69.3125	35.9375	2383
2899	69.4375	35.9375	2721
2900	69.5625	35.9375	2211
2901	69.6875	35.9375	2595
2902	69.8125	35.9375	3512
2903	69.9375	35.9375	4315
2904	70.0625	35.9375	3835
2905	70.1875	35.9375	4634
2906	70.3125	35.9375	4316
2907	70.4375	35.9375	3952
2908	70.5625	35.9375	3658
2909	70.6875	35.9375	3817
2910	70.8125	35.9375	4387
2911	70.9375	35.9375	3867
2912	71.0625	35.9375	4858
2913	71.1875	35.9375	4210
2914	64.0625	35.8125	864
2915	64.1875	35.8125	882
2916	64.3125	35.8125	988
2917	64.4375	35.8125	993
2918	64.5625	35.8125	1015
2919	64.6875	35.8125	1129
2920	64.8125	35.8125	1333
2921	64.9375	35.8125	1499
2922	65.0625	35.8125	1773
2923	65.1875	35.8125	1565
2924	65.3125	35.8125	1514
2925	65.4375	35.8125	1891
2926	65.5625	35.8125	2366
2927	65.6875	35.8125	2333
2928	65.8125	35.8125	2291
2929	65.9375	35.8125	2169
2930	66.0625	35.8125	1934
2931	66.1875	35.8125	1810
2932	66.3125	35.8125	1847
2933	66.4375	35.8125	1992
2934	66.5625	35.8125	2040
2935	66.6875	35.8125	1972
2936	66.8125	35.8125	1918
2937	66.9375	35.8125	1569
2938	67.0625	35.8125	1812
2939	67.1875	35.8125	2147
2940	67.3125	35.8125	1869
2941	67.4375	35.8125	2087
2942	67.5625	35.8125	2495
2943	67.6875	35.8125	2696
2944	67.8125	35.8125	2300
2945	67.9375	35.8125	2074
2946	68.0625	35.8125	2264
2947	68.1875	35.8125	2832
2948	68.3125	35.8125	2726
2949	68.4375	35.8125	1457
2950	68.5625	35.8125	1051
2951	68.6875	35.8125	1086
2952	68.8125	35.8125	894
2953	68.9375	35.8125	1602
2954	69.0625	35.8125	2305
2955	69.1875	35.8125	2503
2956	69.3125	35.8125	2493
2957	69.4375	35.8125	2955
2958	69.5625	35.8125	2862
2959	69.6875	35.8125	3710
2960	69.8125	35.8125	3899
2961	69.9375	35.8125	4390
2962	70.0625	35.8125	4412
2963	70.1875	35.8125	4318
2964	70.3125	35.8125	4355
2965	70.4375	35.8125	4430
2966	70.5625	35.8125	4417
2967	70.6875	35.8125	4669
2968	70.8125	35.8125	3924
2969	70.9375	35.8125	4681
2970	71.0625	35.8125	4608
2971	64.1875	35.6875	1102
2972	64.3125	35.6875	1316
2973	64.4375	35.6875	1671
2974	64.5625	35.6875	1435
2975	64.6875	35.6875	1773
2976	64.8125	35.6875	1933
2977	64.9375	35.6875	1790
2978	65.0625	35.6875	1718
2979	65.1875	35.6875	1522
2980	65.3125	35.6875	1531
2981	65.4375	35.6875	2077
2982	65.5625	35.6875	2457
2983	65.6875	35.6875	2380
2984	65.8125	35.6875	2699
2985	65.9375	35.6875	2374
2986	66.0625	35.6875	2076
2987	66.1875	35.6875	2577
2988	66.3125	35.6875	2943
2989	66.4375	35.6875	3103
2990	66.5625	35.6875	2959
2991	66.6875	35.6875	2717
2992	66.8125	35.6875	2557
2993	66.9375	35.6875	1806
2994	67.0625	35.6875	2459
2995	67.1875	35.6875	2766
2996	67.3125	35.6875	2466
2997	67.4375	35.6875	2697
2998	67.5625	35.6875	2719
2999	67.6875	35.6875	2559
3000	67.8125	35.6875	2231
3001	67.9375	35.6875	2383
3002	68.0625	35.6875	3006
3003	68.1875	35.6875	3384
3004	68.3125	35.6875	2764
3005	68.4375	35.6875	2060
3006	68.5625	35.6875	1588
3007	68.6875	35.6875	1486
3008	68.8125	35.6875	1452
3009	68.9375	35.6875	1974
3010	69.0625	35.6875	1854
3011	69.1875	35.6875	1988
3012	69.3125	35.6875	1875
3013	69.4375	35.6875	2469
3014	69.5625	35.6875	3533
3015	69.6875	35.6875	3800
3016	69.8125	35.6875	3968
3017	69.9375	35.6875	3755
3018	70.3125	35.6875	4552
3019	70.4375	35.6875	4492
3020	70.5625	35.6875	4642
3021	70.6875	35.6875	4255
3022	70.8125	35.6875	4278
3023	70.9375	35.6875	4642
3024	71.0625	35.6875	4429
3025	64.3125	35.5625	1953
3026	64.4375	35.5625	2035
3027	64.5625	35.5625	1842
3028	64.6875	35.5625	2413
3029	64.8125	35.5625	2245
3030	64.9375	35.5625	2539
3031	65.0625	35.5625	2160
3032	65.1875	35.5625	2043
3033	65.3125	35.5625	2333
3034	65.4375	35.5625	2733
3035	65.5625	35.5625	2321
3036	65.6875	35.5625	2450
3037	65.8125	35.5625	2618
3038	65.9375	35.5625	2748
3039	66.0625	35.5625	2932
3040	66.1875	35.5625	2778
3041	66.3125	35.5625	3226
3042	66.4375	35.5625	3153
3043	66.5625	35.5625	2912
3044	66.6875	35.5625	2422
3045	66.8125	35.5625	2214
3046	66.9375	35.5625	2860
3047	67.0625	35.5625	3325
3048	67.1875	35.5625	2830
3049	67.3125	35.5625	2951
3050	67.4375	35.5625	3237
3051	67.5625	35.5625	2957
3052	67.6875	35.5625	2919
3053	67.8125	35.5625	2637
3054	67.9375	35.5625	2767
3055	68.0625	35.5625	3102
3056	68.1875	35.5625	3135
3057	68.3125	35.5625	2038
3058	68.4375	35.5625	1626
3059	68.5625	35.5625	1425
3060	68.6875	35.5625	1427
3061	68.8125	35.5625	1536
3062	68.9375	35.5625	1634
3063	69.0625	35.5625	1970
3064	69.1875	35.5625	2495
3065	69.3125	35.5625	2634
3066	69.4375	35.5625	2778
3067	69.5625	35.5625	3349
3068	69.6875	35.5625	3812
3069	69.8125	35.5625	3581
3070	70.5625	35.5625	4460
3071	70.6875	35.5625	4500
3072	70.8125	35.5625	4617
3073	70.9375	35.5625	4266
3074	64.3125	35.4375	2691
3075	64.4375	35.4375	2734
3076	64.5625	35.4375	2659
3077	64.6875	35.4375	2573
3078	64.8125	35.4375	2545
3079	64.9375	35.4375	2450
3080	65.0625	35.4375	2558
3081	65.1875	35.4375	2602
3082	65.3125	35.4375	2760
3083	65.4375	35.4375	2736
3084	65.5625	35.4375	2597
3085	65.6875	35.4375	2732
3086	65.8125	35.4375	2939
3087	65.9375	35.4375	3034
3088	66.0625	35.4375	3365
3089	66.1875	35.4375	3348
3090	66.3125	35.4375	2973
3091	66.4375	35.4375	2593
3092	66.5625	35.4375	2459
3093	66.6875	35.4375	2744
3094	66.8125	35.4375	2900
3095	66.9375	35.4375	3330
3096	67.0625	35.4375	3101
3097	67.1875	35.4375	3245
3098	67.3125	35.4375	3398
3099	67.4375	35.4375	3191
3100	67.5625	35.4375	3257
3101	67.6875	35.4375	2928
3102	67.8125	35.4375	2576
3103	67.9375	35.4375	2974
3104	68.0625	35.4375	2807
3105	68.1875	35.4375	1923
3106	68.3125	35.4375	1541
3107	68.4375	35.4375	2163
3108	68.5625	35.4375	2617
3109	68.6875	35.4375	2818
3110	68.8125	35.4375	3069
3111	68.9375	35.4375	2908
3112	69.0625	35.4375	3237
3113	69.1875	35.4375	3596
3114	69.3125	35.4375	3908
3115	69.4375	35.4375	4000
3116	69.5625	35.4375	3868
3117	69.6875	35.4375	3213
3118	70.5625	35.4375	4332
3119	70.6875	35.4375	4109
3120	70.8125	35.4375	4243
3121	70.9375	35.4375	3696
3122	65.4375	35.3125	2913
3123	65.5625	35.3125	2965
3124	65.6875	35.3125	3130
3125	65.8125	35.3125	2788
3126	65.9375	35.3125	3025
3127	66.0625	35.3125	3101
3128	66.1875	35.3125	3038
3129	66.3125	35.3125	2960
3130	66.4375	35.3125	2598
3131	66.5625	35.3125	3218
3132	66.6875	35.3125	3627
3133	66.8125	35.3125	3553
3134	66.9375	35.3125	3309
3135	67.0625	35.3125	3096
3136	67.1875	35.3125	3137
3137	67.3125	35.3125	3136
3138	67.4375	35.3125	3083
3139	67.5625	35.3125	2379
3140	67.6875	35.3125	2457
3141	67.8125	35.3125	2350
3142	67.9375	35.3125	1970
3143	68.0625	35.3125	1943
3144	68.1875	35.3125	1918
3145	68.3125	35.3125	2521
3146	68.4375	35.3125	3133
3147	68.5625	35.3125	3406
3148	68.6875	35.3125	3853
3149	68.8125	35.3125	4165
3150	68.9375	35.3125	3985
3151	69.0625	35.3125	3472
3152	65.4375	35.1875	2961
3153	65.5625	35.1875	2889
3154	65.9375	35.1875	3237
3155	66.0625	35.1875	3225
3156	66.1875	35.1875	2752
3157	66.3125	35.1875	2628
3158	66.4375	35.1875	3088
3159	66.5625	35.1875	3417
3160	66.6875	35.1875	3526
3161	66.8125	35.1875	3431
3162	66.9375	35.1875	3409
3163	67.0625	35.1875	3263
3164	67.1875	35.1875	3234
3165	67.3125	35.1875	3488
3166	67.4375	35.1875	3043
3167	67.5625	35.1875	2561
3168	67.6875	35.1875	2334
3169	67.8125	35.1875	2295
3170	67.9375	35.1875	2121
3171	68.0625	35.1875	2561
3172	68.1875	35.1875	2784
3173	68.3125	35.1875	3066
3174	68.4375	35.1875	3887
3175	68.5625	35.1875	3825
3176	68.6875	35.1875	4105
3177	68.8125	35.1875	3808
3178	69.0625	35.1875	3213
3179	66.0625	35.0625	3454
3180	66.1875	35.0625	3105
3181	66.3125	35.0625	2798
3182	66.4375	35.0625	2835
3183	66.5625	35.0625	3372
3184	66.6875	35.0625	3230
3185	66.8125	35.0625	3546
3186	66.9375	35.0625	3577
3187	67.0625	35.0625	3341
3188	67.1875	35.0625	3472
3189	67.3125	35.0625	3632
3190	67.4375	35.0625	3236
3191	67.5625	35.0625	2933
3192	67.6875	35.0625	2932
3193	67.8125	35.0625	3293
3194	67.9375	35.0625	3167
3195	68.0625	35.0625	2890
3196	68.1875	35.0625	3780
3197	68.3125	35.0625	3903
3198	68.4375	35.0625	3695
3199	68.5625	35.0625	3640
3200	66.0625	34.9375	3192
3201	66.1875	34.9375	3408
3202	66.3125	34.9375	3359
3203	66.4375	34.9375	3253
3204	66.5625	34.9375	2685
3205	66.6875	34.9375	3323
3206	66.8125	34.9375	3663
3207	66.9375	34.9375	3618
3208	67.0625	34.9375	3465
3209	67.1875	34.9375	3474
3210	67.3125	34.9375	3349
3211	67.4375	34.9375	3396
3212	67.5625	34.9375	3269
3213	67.6875	34.9375	3301
3214	67.8125	34.9375	3574
3215	67.9375	34.9375	3223
3216	68.0625	34.9375	2969
3217	68.1875	34.9375	3226
3218	68.3125	34.9375	2995
3219	66.1875	34.8125	3306
3220	66.4375	34.8125	3421
3221	66.5625	34.8125	3534
3222	66.6875	34.8125	2766
3223	66.8125	34.8125	3110
3224	66.9375	34.8125	3467
3225	67.0625	34.8125	3216
3226	67.1875	34.8125	3137
3227	67.3125	34.8125	3286
3228	67.4375	34.8125	3307
3229	67.5625	34.8125	3132
3230	67.6875	34.8125	2939
3231	67.8125	34.8125	2729
3232	67.9375	34.8125	2766
3233	68.0625	34.8125	3008
3234	68.1875	34.8125	3505
3235	68.3125	34.8125	3619
3236	66.5625	34.6875	3443
3237	66.6875	34.6875	3474
3238	66.8125	34.6875	2913
3239	66.9375	34.6875	2774
3240	67.0625	34.6875	2977
3241	67.1875	34.6875	3161
3242	67.3125	34.6875	3489
3243	67.4375	34.6875	3720
3244	67.5625	34.6875	3701
3245	67.6875	34.6875	3815
3246	67.8125	34.6875	3698
3247	67.9375	34.6875	3568
3248	68.0625	34.6875	3448
3249	68.1875	34.6875	3419
3250	66.6875	34.5625	3408
3251	66.8125	34.5625	3247
3252	66.9375	34.5625	3238
3253	67.0625	34.5625	3542
3254	67.1875	34.5625	3514
3255	67.3125	34.5625	3502
3256	67.8125	34.5625	3391
3257	67.9375	34.5625	3768
3258	68.0625	34.5625	3678
3259	66.6875	34.4375	3174
3260	66.8125	34.4375	3210
